2021-10-22 14:00:00.000;SiZ1;-19;70915.00000
2021-10-22 14:48:00.000;SiZ1;-15;71043.00000
2021-10-22 23:34:00.000;SiZ1;15;71033.00000
2021-10-25 10:29:00.000;GZZ1;9;36200.00000
2021-10-25 10:30:00.000;GZZ1;6;36200.00000
2021-10-25 11:05:00.000;GZZ1;-15;36500.00000
2021-10-25 12:56:00.000;SRZ1;-2;37100.00000
2021-10-25 12:56:00.000;SRZ1;-12;37100.00000
2021-10-25 12:56:00.000;SRZ1;-11;37100.00000
2021-10-25 12:56:00.000;SRZ1;-5;37100.00000
2021-10-25 12:57:00.000;GZZ1;-10;36560.00000
2021-10-25 13:37:00.000;GZZ1;-10;36700.00000
2021-10-25 14:08:00.000;GZZ1;10;36650.00000
2021-10-25 14:09:00.000;SRZ1;-10;37500.00000
2021-10-25 14:35:00.000;SRZ1;6;37300.00000
2021-10-25 14:35:00.000;SRZ1;4;37300.00000
2021-10-25 14:40:00.000;GZZ1;-6;36700.00000
2021-10-25 14:40:00.000;GZZ1;-1;36700.00000
2021-10-25 14:40:00.000;GZZ1;-3;36700.00000
2021-10-25 21:53:00.000;SRZ1;10;37321.00000
2021-10-25 21:54:00.000;NGV1;-5;5.92500
2021-10-25 21:54:00.000;NGV1;-1;5.92500
2021-10-25 21:54:00.000;NGV1;-1;5.92500
2021-10-26 14:22:00.000;NGV1;7;5.87000
2021-10-26 14:37:00.000;NGX1;-2;5.97000
2021-10-26 14:37:00.000;NGX1;-5;5.97000
2021-10-26 15:05:00.000;NGX1;7;5.90000
2021-10-26 15:18:00.000;NGX1;-1;5.95000
2021-10-26 15:18:00.000;NGX1;-4;5.95000
2021-10-26 15:18:00.000;NGX1;-1;5.95000
2021-10-26 15:18:00.000;NGX1;-1;5.95000
2021-10-26 15:38:00.000;NGX1;7;5.90000
2021-10-26 15:57:00.000;NGX1;-2;5.93000
2021-10-26 15:57:00.000;NGX1;-1;5.93000
2021-10-26 15:57:00.000;NGX1;-1;5.93000
2021-10-26 15:57:00.000;NGX1;-2;5.93000
2021-10-26 15:57:00.000;NGX1;-1;5.93000
2021-10-26 16:19:00.000;NGX1;6;5.85000
2021-10-26 16:19:00.000;NGX1;1;5.85000
2021-10-26 20:27:00.000;NGX1;-4;6.02000
2021-10-26 20:35:00.000;NGX1;-3;6.02000
2021-10-26 22:05:00.000;NGX1;7;5.93700
2021-10-26 23:04:00.000;NGX1;-7;5.96300
2021-10-28 07:00:00.000;GZZ1;5;36400.00000
2021-10-28 07:00:00.000;GZZ1;1;36400.00000
2021-10-28 07:00:00.000;GZZ1;7;36400.00000
2021-10-28 07:00:00.000;GZZ1;7;36400.00000
2021-10-28 10:03:00.000;GZZ1;-10;36530.00000
2021-10-28 10:14:00.000;SRZ1;-3;37600.00000
2021-10-28 10:14:00.000;SRZ1;-1;37600.00000
